Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
100.00012493133545,1500708.0,187552.0,156310,0.0,284.0
100.00021958351135,1059416.0,132079.0,153376,0.0,2776.0
100.00014281272888,993942.0,123985.0,153376,0.0,2054.0
100.00010180473328,618617.0,76479.0,151848,0.0,6777.0
100.00007772445679,739511.0,91772.0,152586,0.0,5327.0
100.00015544891357,1135503.0,141808.0,153290,0.0,1031.0
100.00344562530518,79491.0,8677.0,151896,0.0,10067.0
100.00044822692871,303061.0,36905.0,151956,0.0,7813.0
100.01504397392273,72836.0,7942.0,151966,0.0,9292.0
100.01226234436035,83245.0,9070.0,152222,0.0,10677.0
100.0005669593811,855935.0,106388.0,152588,0.0,4823.0
100.0008225440979,563227.0,69658.0,152386,0.0,5955.0
100.00019526481628,1363979.0,170379.0,154292,0.0,939.0
100.0004231929779,1258877.0,157289.0,155046,0.0,557.0
100.0000433921814,751702.0,93378.0,152746,0.0,4670.0
100.01354026794434,87138.0,9502.0,152842,0.0,11114.0
100.00037741661072,719367.0,89364.0,152310,0.0,4447.0
100.00020694732666,670944.0,83095.0,152368,0.0,6176.0
100.00101685523987,79492.0,8676.0,151256,0.0,10076.0
100.00054287910461,820673.0,101992.0,152424,0.0,4729.0
100.00046610832214,749656.0,93090.0,152882,0.0,4928.0
100.00218844413757,84932.0,9254.0,151974,0.0,10892.0
100.00371098518372,84060.0,9167.0,152792,0.0,10716.0
100.00906896591187,83339.0,9083.0,152950,0.0,10667.0
100.00014543533325,1519036.0,189853.0,156262,0.0,204.0
100.00012373924255,562804.0,69524.0,152458,0.0,6604.0
100.00049185752869,1509992.0,188709.0,156466,0.0,312.0
100.00029134750366,1165452.0,145459.0,152808,0.0,1772.0
100.00394773483276,83466.0,9092.0,153202,0.0,10722.0
100.00037121772766,1155476.0,144330.0,153348,0.0,828.0
